input_index,target_n,status,final_correctness,failure_kind,factor_expression,parser_success,raw_output_count,parsed_output_count,parse_failure_count,provider_attempt_count,retry_count,usage_total_tokens,cost_estimate,latency_ms,providers,models
186,2400371,passed,true,,1021 * 2351,true,1,1,0,1,0,1104,0.0036726000000000003,13991,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
187,2406497,passed,true,,1021 * 2357,true,1,1,0,1,0,1117,0.0037298,14316,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
188,2413571,passed,true,,1031 * 2341,true,1,1,0,1,0,1161,0.003917400000000001,14246,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
189,2433043,passed,true,,1021 * 2383,true,1,1,0,1,0,1152,0.0038838,14001,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
190,2438467,passed,true,,1019 * 2393,true,1,1,0,1,0,1139,0.0038206000000000004,15201,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
191,2442343,passed,true,,1013 * 2411,true,1,1,0,1,0,915,0.002832,9534,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
192,2448421,passed,true,,1013 * 2417,true,1,1,0,1,0,923,0.0028702000000000003,10559,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
193,2449379,passed,true,,1021 * 2399,true,1,1,0,1,0,1102,0.0036548,14074,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
194,2469023,passed,true,,1009 * 2447,true,1,1,0,1,0,930,0.0028980000000000004,9850,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
195,2469037,passed,true,,1019 * 2423,true,1,1,0,1,0,1117,0.0037238,14776,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
196,2472733,passed,true,,1013 * 2441,true,1,1,0,1,0,1227,0.0042078,15092,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
197,2483303,passed,true,,1019 * 2437,true,1,1,0,1,0,983,0.0031372,13220,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
198,2488177,passed,true,,1021 * 2437,true,1,1,0,1,0,1099,0.0036446000000000004,13677,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
199,2491927,passed,true,,1031 * 2417,true,1,1,0,1,0,1201,0.0040994000000000004,14398,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
200,2505721,passed,true,,1019 * 2459,true,1,1,0,1,0,1011,0.0032634000000000005,11965,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
201,2510639,passed,true,,1021 * 2459,true,1,1,0,1,0,1074,0.0035346,11893,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
202,2513873,passed,true,,1019 * 2467,true,1,1,0,1,0,1291,0.004489400000000001,18608,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
203,2518807,passed,true,,1021 * 2467,true,1,1,0,1,0,1158,0.0039042,13990,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
204,2522857,passed,true,,1031 * 2447,true,1,1,0,1,0,1291,0.004489400000000001,17953,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
205,2524933,passed,true,,1021 * 2473,true,1,1,0,1,0,1305,0.0045509999999999995,16478,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
206,2525527,passed,true,,1009 * 2503,true,1,1,0,1,0,858,0.0025842,8632,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
207,2535229,passed,true,,1031 * 2459,true,1,1,0,1,0,1251,0.0043134,16769,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
208,2535539,passed,true,,1013 * 2503,true,1,1,0,1,0,969,0.0030726000000000004,13422,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
209,2543689,passed,true,,1009 * 2521,true,1,1,0,1,0,1455,0.005211,19241,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
210,2565887,passed,true,,1009 * 2543,true,1,1,0,1,0,1129,0.0037826,13251,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
211,2571941,passed,true,,1009 * 2549,true,1,1,0,1,0,880,0.0026810000000000002,10240,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
212,2573941,passed,true,,1021 * 2521,true,1,1,0,1,0,988,0.0031562000000000005,11179,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
213,2587241,passed,true,,1019 * 2539,true,1,1,0,1,0,988,0.0031562000000000005,12841,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
214,2610697,passed,true,,1021 * 2557,true,1,1,0,1,0,1294,0.004502600000000001,16414,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
215,2614319,passed,true,,1009 * 2591,true,1,1,0,1,0,878,0.0026722,8886,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
216,2636267,passed,true,,1031 * 2557,true,1,1,0,1,0,1295,0.004507000000000001,16586,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
217,2647453,passed,true,,1021 * 2593,true,1,1,0,1,0,1194,0.0040686,14402,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
218,2663789,passed,true,,1021 * 2609,true,1,1,0,1,0,1095,0.0036270000000000004,12881,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
219,2666723,passed,true,,1019 * 2617,true,1,1,0,1,0,1055,0.003448,12244,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
220,2673383,passed,true,,1031 * 2593,true,1,1,0,1,0,1198,0.0040802,14537,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
221,2688293,passed,true,,1021 * 2633,true,1,1,0,1,0,1125,0.0037560000000000002,13682,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
222,2691541,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20137,[],[]
223,2695039,passed,true,,1009 * 2671,true,1,1,0,1,0,983,0.0031312,11293,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
224,2698127,passed,true,,1031 * 2617,true,1,1,0,1,0,1221,0.0041784000000000005,14722,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
225,2701093,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20156,[],[]
226,2711183,passed,true,,1009 * 2687,true,1,1,0,1,0,935,0.002926,9801,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
227,2721749,passed,true,,1019 * 2671,true,1,1,0,1,0,1104,0.0036696000000000003,12464,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
228,2743471,passed,true,,1009 * 2719,true,1,1,0,1,0,1005,0.0032310000000000004,11223,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
229,2745469,passed,true,,1021 * 2689,true,1,1,0,1,0,1050,0.0034260000000000002,12132,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
230,2750281,passed,true,,1019 * 2699,true,1,1,0,1,0,1160,0.003913,15024,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
231,2755679,passed,true,,1021 * 2699,true,1,1,0,1,0,1246,0.0042884,15322,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
232,2766173,passed,true,,1031 * 2683,true,1,1,0,1,0,1253,0.0043222,16618,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
233,2773741,passed,true,,1009 * 2749,true,1,1,0,1,0,895,0.0027440000000000003,9362,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
234,2776483,passed,true,,1031 * 2693,true,1,1,0,1,0,1231,0.0042224,14637,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
235,2784737,passed,true,,1013 * 2749,true,1,1,0,1,0,1061,0.0034774000000000003,12047,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
236,2788351,passed,true,,1021 * 2731,true,1,1,0,1,0,1208,0.0041212,16510,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
237,2813599,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20117,[],[]
238,2825107,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20079,[],[]
239,2825257,passed,true,,1013 * 2789,true,1,1,0,1,0,1009,0.0032456,11739,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
240,2825971,passed,true,,1031 * 2741,true,1,1,0,1,0,1391,0.0049294000000000004,17006,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
241,2827283,passed,true,,1013 * 2791,true,1,1,0,1,0,945,0.002964,10044,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
242,2833361,passed,true,,1013 * 2797,true,1,1,0,1,0,973,0.0030872,11446,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
243,2844029,passed,true,,1019 * 2791,true,1,1,0,1,0,1235,0.00424,14940,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
244,2852777,passed,true,,1031 * 2767,true,1,1,0,1,0,1230,0.004218,15724,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
245,2855647,passed,true,,1013 * 2819,true,1,1,0,1,0,1008,0.0032442,11919,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
246,2855737,passed,true,,1021 * 2797,true,1,1,0,1,0,1119,0.0037296,14596,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
247,2875459,passed,true,,1031 * 2789,true,1,1,0,1,0,1062,0.0034788,13231,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
248,2886827,passed,true,,1019 * 2833,true,1,1,0,1,0,1089,0.0035976000000000003,12395,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
249,2888063,passed,true,,1013 * 2851,true,1,1,0,1,0,965,0.003052,11503,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
250,2890903,passed,true,,1019 * 2837,true,1,1,0,1,0,1079,0.0035566,13478,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
251,2896577,passed,true,,1021 * 2837,true,1,1,0,1,0,1179,0.003993600000000001,14327,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
252,2911283,passed,true,,1019 * 2857,true,1,1,0,1,0,987,0.0031548000000000006,10994,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
253,2915359,passed,true,,1019 * 2861,true,1,1,0,1,0,1072,0.0035228,13007,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
254,2929127,passed,true,,1009 * 2903,true,1,1,0,1,0,872,0.0026428,9011,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
255,2934661,passed,true,,1013 * 2897,true,1,1,0,1,0,1123,0.0037502,13710,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
256,2946817,passed,true,,1013 * 2909,true,1,1,0,1,0,1038,0.0033762,11717,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
257,2964271,passed,true,,1019 * 2909,true,1,1,0,1,0,1014,0.0032676000000000003,11094,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
258,2976497,passed,true,,1031 * 2887,true,1,1,0,1,0,1217,0.0041608,14521,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
259,2983613,passed,true,,1009 * 2957,true,1,1,0,1,0,941,0.0029464,9931,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
260,2999179,passed,true,,1031 * 2909,true,1,1,0,1,0,1175,0.003979,14561,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
261,3000719,passed,true,,1021 * 2939,true,1,1,0,1,0,1173,0.0039732000000000005,13349,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
262,3007427,passed,true,,1031 * 2917,true,1,1,0,1,0,1310,0.004576,16923,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
263,3019297,passed,true,,1019 * 2963,true,1,1,0,1,0,1165,0.0039380000000000005,13651,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
264,3025411,passed,true,,1019 * 2969,true,1,1,0,1,0,1185,0.0040230000000000005,13978,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
265,3027449,passed,true,,1019 * 2971,true,1,1,0,1,0,1227,0.004204800000000001,14605,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
266,3054853,passed,true,,1031 * 2963,true,1,1,0,1,0,1344,0.0047256,18176,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
267,3058247,passed,true,,1013 * 3019,true,1,1,0,1,0,936,0.0029304,10248,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
268,3064021,passed,true,,1021 * 3001,true,1,1,0,1,0,1145,0.00385,13682,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
269,3068369,passed,true,,1009 * 3041,true,1,1,0,1,0,848,0.0025432000000000002,8612,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
270,3076361,passed,true,,1019 * 3019,true,1,1,0,1,0,1059,0.0034686000000000005,12049,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
271,3094703,passed,true,,1019 * 3037,true,1,1,0,1,0,1069,0.0035096000000000003,12308,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
272,3104861,passed,true,,1021 * 3041,true,1,1,0,1,0,1099,0.0036476,13564,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
273,3119027,passed,true,,1013 * 3079,true,1,1,0,1,0,1050,0.0034260000000000002,11794,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
274,3147071,passed,true,,1009 * 3119,true,1,1,0,1,0,866,0.0026164,8911,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
275,3178261,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20115,[],[]
276,3184499,passed,true,,1021 * 3119,true,1,1,0,1,0,1213,0.0041432000000000005,15710,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
277,3195503,passed,true,,1009 * 3167,true,1,1,0,1,0,980,0.003124,11208,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
278,3204119,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20106,[],[]
279,3205379,passed,true,,1031 * 3109,true,1,1,0,1,0,1196,0.004074400000000001,14744,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
280,3208171,passed,true,,1013 * 3167,true,1,1,0,1,0,1165,0.003941,14073,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
281,3209629,passed,true,,1009 * 3181,true,1,1,0,1,0,886,0.0027104,9858,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
282,3215683,passed,true,,1009 * 3187,true,1,1,0,1,0,997,0.0031928000000000004,12561,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
283,3217751,passed,true,,1031 * 3121,true,1,1,0,1,0,1231,0.0042224,16134,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
284,3219719,passed,true,,1009 * 3191,true,1,1,0,1,0,981,0.0031224,11305,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
285,3228431,passed,true,,1013 * 3187,true,1,1,0,1,0,1041,0.0033864000000000003,12449,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
286,3247553,passed,true,,1019 * 3187,true,1,1,0,1,0,1121,0.0037384000000000002,13416,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
287,3249989,passed,true,,1009 * 3221,true,1,1,0,1,0,921,0.0028584,10257,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
288,3258011,passed,true,,1021 * 3191,true,1,1,0,1,0,1205,0.0041080000000000005,14333,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
289,3258061,passed,true,,1009 * 3229,true,1,1,0,1,0,907,0.0027968000000000003,9187,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
290,3269971,passed,true,,1019 * 3209,true,1,1,0,1,0,1127,0.0037678,13658,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
291,3282199,passed,true,,1019 * 3221,true,1,1,0,1,0,1151,0.0038704,13855,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
292,3282277,passed,true,,1009 * 3253,true,1,1,0,1,0,967,0.0030608,10623,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
293,3289921,passed,true,,1031 * 3191,true,1,1,0,1,0,1353,0.0047592,17499,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
294,3290351,passed,true,,1019 * 3229,true,1,1,0,1,0,1170,0.003954,14365,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
295,3296809,passed,true,,1021 * 3229,true,1,1,0,1,0,1218,0.0041652,14867,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
296,3301367,passed,true,,1013 * 3259,true,1,1,0,1,0,1389,0.004929600000000001,19683,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
297,3321313,passed,true,,1021 * 3253,true,1,1,0,1,0,1420,0.00506,19475,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
298,3329099,passed,true,,1031 * 3229,true,1,1,0,1,0,1292,0.0044908000000000005,15953,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
299,3339691,passed,true,,1021 * 3271,true,1,1,0,1,0,1255,0.004334,15497,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
300,3353843,passed,true,,1031 * 3253,true,1,1,0,1,0,1442,0.0051538,19908,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
301,3382573,passed,true,,1021 * 3313,true,1,1,0,1,0,1212,0.0041418,15073,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
302,3388699,passed,true,,1021 * 3319,true,1,1,0,1,0,1152,0.0038748000000000003,13664,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
303,3392251,passed,true,,1019 * 3329,true,1,1,0,1,0,1361,0.0048034,17589,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
304,3394289,passed,true,,1019 * 3331,true,1,1,0,1,0,1303,0.0045422,16238,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
305,3400951,passed,true,,1021 * 3331,true,1,1,0,1,0,1181,0.0040114,14034,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
306,3403331,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20127,[],[]
307,3409517,passed,true,,1031 * 3307,true,1,1,0,1,0,1162,0.0039248,15692,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
308,3422821,passed,true,,1019 * 3359,true,1,1,0,1,0,1061,0.0034774000000000003,11787,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
309,3441791,passed,true,,1021 * 3371,true,1,1,0,1,0,1393,0.004941200000000001,17240,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
310,3477629,passed,true,,1013 * 3433,true,1,1,0,1,0,976,0.0031034,11012,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
311,3480041,passed,true,,1009 * 3449,true,1,1,0,1,0,884,0.0026956,11307,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
312,3484673,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20113,[],[]
313,3492149,passed,true,,1009 * 3461,true,1,1,0,1,0,922,0.0028688000000000003,9253,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
314,3494059,passed,true,,1031 * 3389,true,1,1,0,1,0,1264,0.0043676,16012,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
315,3500221,passed,true,,1009 * 3469,true,1,1,0,1,0,925,0.0028850000000000004,9660,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
316,3528797,passed,true,,1019 * 3463,true,1,1,0,1,0,1117,0.0037208000000000002,13206,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
317,3532873,passed,true,,1019 * 3467,true,1,1,0,1,0,1168,0.0039452,13544,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
318,3533681,passed,true,,1021 * 3461,true,1,1,0,1,0,1139,0.0038176000000000004,13048,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
319,3535723,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20102,[],[]
320,3544487,passed,true,,1013 * 3499,true,1,1,0,1,0,1248,0.0043002000000000005,16479,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
321,3556643,passed,true,,1013 * 3511,true,1,1,0,1,0,1181,0.004002400000000001,13910,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
322,3570851,passed,true,,1009 * 3539,true,1,1,0,1,0,975,0.0030960000000000002,11869,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
323,3576539,passed,true,,1031 * 3469,true,1,1,0,1,0,1432,0.0051068,18267,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
324,3578923,passed,true,,1009 * 3547,true,1,1,0,1,0,984,0.0031356,11346,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
325,3578929,passed,true,,1013 * 3533,true,1,1,0,1,0,968,0.0030652,17609,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
326,3589013,passed,true,,1009 * 3557,true,1,1,0,1,0,914,0.0028276,12142,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
327,3590857,passed,true,,1021 * 3517,true,1,1,0,1,0,1245,0.0042840000000000005,16370,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
328,3601067,passed,true,,1021 * 3527,true,1,1,0,1,0,1148,0.0038692000000000006,14768,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
329,3603139,passed,true,,1009 * 3571,true,1,1,0,1,0,1078,0.0035552,12377,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
330,3605267,passed,true,,1013 * 3559,true,1,1,0,1,0,1018,0.0032942,12404,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
331,3606241,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20119,[],[]
332,3613229,passed,true,,1009 * 3581,true,1,1,0,1,0,1042,0.0033908000000000002,11697,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
333,3614393,passed,true,,1019 * 3547,true,1,1,0,1,0,1140,0.003825,13638,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
334,3617423,passed,true,,1013 * 3571,true,1,1,0,1,0,1073,0.0035272000000000003,12183,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
335,3626027,passed,true,,1031 * 3517,true,1,1,0,1,0,1259,0.004345600000000001,15728,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
336,3627553,passed,true,,1013 * 3581,true,1,1,0,1,0,1133,0.0037912,15413,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
337,3638399,passed,true,,1031 * 3529,true,1,1,0,1,0,1458,0.0052212000000000005,19120,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
338,3642523,passed,true,,1031 * 3533,true,1,1,0,1,0,1345,0.004724000000000001,17302,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
339,3651077,passed,true,,1019 * 3583,true,1,1,0,1,0,1098,0.0036492,12498,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
340,3661267,passed,true,,1019 * 3593,true,1,1,0,1,0,1184,0.0040246,15396,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
341,3667267,passed,true,,1031 * 3557,true,1,1,0,1,0,1280,0.004438,16277,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
342,3668453,passed,true,,1021 * 3593,true,1,1,0,1,0,1019,0.0032896,11620,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
343,3669329,passed,true,,1031 * 3559,true,1,1,0,1,0,1196,0.004068400000000001,15706,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
344,3678203,passed,true,,1013 * 3631,true,1,1,0,1,0,1086,0.0035844,12595,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
345,3684281,passed,true,,1013 * 3637,true,1,1,0,1,0,1345,0.004724000000000001,17833,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
346,3688873,passed,true,,1021 * 3613,true,1,1,0,1,0,1160,0.00391,15000,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
347,3699083,passed,true,,1021 * 3623,true,1,1,0,1,0,1319,0.0046096,16378,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
348,3734309,passed,true,,1009 * 3701,true,1,1,0,1,0,885,0.002706,10054,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
349,3746863,passed,true,,1019 * 3677,true,1,1,0,1,0,1220,0.004174000000000001,16443,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
350,3766597,passed,true,,1009 * 3733,true,1,1,0,1,0,978,0.0031122000000000003,11591,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
351,3775451,passed,true,,1013 * 3727,true,1,1,0,1,0,1177,0.0039848,14574,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
352,3779471,passed,true,,1019 * 3709,true,1,1,0,1,0,1071,0.0035184,13065,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
353,3786889,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20127,[],[]
354,3802921,passed,true,,1009 * 3769,true,1,1,0,1,0,1109,0.0036916,12827,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
355,3809893,passed,true,,1013 * 3761,true,1,1,0,1,0,1104,0.0036696000000000003,13815,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
356,3810041,passed,true,,1019 * 3739,true,1,1,0,1,0,1162,0.003918800000000001,14329,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
357,3811393,passed,true,,1021 * 3733,true,1,1,0,1,0,1275,0.004422000000000001,15239,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
358,3828127,passed,true,,1013 * 3779,true,1,1,0,1,0,1029,0.0033336000000000004,11419,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
359,3842309,passed,true,,1013 * 3793,true,1,1,0,1,0,1083,0.0035772000000000004,13313,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
360,3857407,passed,true,,1009 * 3823,true,1,1,0,1,0,1045,0.0034070000000000003,12495,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
361,3865067,passed,true,,1019 * 3793,true,1,1,0,1,0,1335,0.00468,16613,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
362,3867497,passed,true,,1009 * 3833,true,1,1,0,1,0,872,0.0026428,9030,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
363,3872699,passed,true,,1013 * 3823,true,1,1,0,1,0,976,0.0031003999999999997,13776,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
364,3881623,passed,true,,1009 * 3847,true,1,1,0,1,0,960,0.0030360000000000005,10789,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
365,3882829,passed,true,,1013 * 3833,true,1,1,0,1,0,1200,0.004089000000000001,15010,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
366,3882863,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20227,[],[]
367,3887677,passed,true,,1009 * 3853,true,1,1,0,1,0,1254,0.0043236,17645,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
368,3901241,passed,true,,1021 * 3821,true,1,1,0,1,0,1292,0.0044968000000000004,18304,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
369,3911893,passed,true,,1009 * 3877,true,1,1,0,1,0,1099,0.0036476,14383,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
370,3914707,passed,true,,1031 * 3797,true,1,1,0,1,0,1382,0.0048898,19576,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
371,3920893,passed,true,,1031 * 3803,true,1,1,0,1,0,1244,0.004279600000000001,20140,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
372,3927787,passed,true,,1021 * 3847,true,1,1,0,1,0,1110,0.00369,13096,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
373,3939451,passed,true,,1031 * 3821,true,1,1,0,1,0,1470,0.005274,19748,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
374,3954271,passed,true,,1009 * 3919,true,1,1,0,1,0,1008,0.0032412,13206,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
375,3969947,passed,true,,1013 * 3919,true,1,1,0,1,0,1127,0.0037648000000000004,13787,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
376,3985309,passed,true,,1019 * 3911,true,1,1,0,1,0,1108,0.0036812000000000004,13961,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
377,3997187,passed,true,,1031 * 3877,true,1,1,0,1,0,1219,0.004169600000000001,15427,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
